;;;;;;;;;
AV Receiver;;;;;;;;;
;AV-ресиверы;AV-ресивер Yamaha RX-A710D;Yamaha;RX-A710D;50;;;1000;1000
;Усилители мощности;Усилитель мощности Yamaha MX-A5000 ;Yamaha;MX-A5000 ;50;^Усилитель мощности MX-A5000 с 11 раздельно структурированными
каналами^;Абсолютное качество, высокая мощность 11-канальный усилитель предлагает самую высокую мощность среди аппаратов серии AVENTAGE. Невероятно чистое и прозрачное звучание на любой громкости. Шасси с высокой степенью жесткости, высококачественные комплектующие и надежные симметричные соединения, гибкая конструкция для многовариантных конфигураций системы.;4154;4154
;Усилители мощности;Предварительный усилитель Yamaha CX-A5100;Yamaha;CX-A5100;50;AV-предусилитель мощности Yamaha серии CX-A5100;^Несмотря на функциональную схожесть, аудио/видео предусилитель-процессор — это не то же самое, что и ресивер домашнего кинотеатра. Yamaha CX-A5100 предлагает взаимодействие с источниками, переключение источников, цифровую обработку звука и изображения. С другой стороны, этот компонент не укомплектован встроенными усилителями и терминалами колонок, то есть, для работы ему требуется внешний многоканальный усилитель или индивидуальные усилители для каждого канала. (Yamaha рекомендует 11-канальный MX-A5000.)
Звук
В плане аудио Yamaha CX-A5100 предлагает RCA или XLR выходы предусиления для подключения усилителей, в том числе в 11.2-канальной конфигурации (11 каналов, плюс 2 сабвуфера). CX-A5100 распознает и обрабатывает большинство аудио-форматов Dolby и DTS: Dolby Atmos (включая конфигурацию 7.1.4), Dolby TrueHD, DTS:X (после обновления прошивки) и DTS-HD Master Audio.
Система аппаратной обработки звука, вместе с микрочипами, необходимыми для Dolby/DTS и дополнительных режимов, включает цифро-аналоговые преобразователи ES9016S SABRE32 Ultra и ES9006A SABRE Premier Audio.
Видео
Для видео CX-A5100 предлагает конвертацию аналогового сигнала в HDMI, апскейлинг 1080p и 4K, сквозной сигнал 3D и 4K с поддержкой HDR и протокола HDCP 2.2 (защита от копирования потокового и дискового Ultra HD контента).
Взаимодействие
CX-A5100 оснащен 8 HDMI-входами и 2 выходами, компонентными и композитными видео-входами/выходами, цифровыми оптическим и коаксиальным входами, несколькими наборами двухканальных аналоговых входов, набором 5.1-канальных аналоговых входов, 11.2-канальными выходами предусиления, выделенным входом проигрывателя пластинок, набором аналоговых двухканальных XLR-входов, 11.2-канальными XLR-выходами предусиления, USB-портом.
Yamaha CX-A5100 обеспечивает взаимодействие с сетью (DLNA) и сетевые потоковые функции (например, интернет-радио) через Ethernet и Wifi. К последним относятся встроенные модули Apple Airplay и Bluetooth.
Настройка аудиосистемы
После подключения усилителя/лей и колонок, для оптимизации процесса настройки может быть задействована фирменная система автоматической коррекции по помещению YPAO. Для смартфонов iOS и Android предлагается дополнительная инструкция AV Setup Guide, раскрывающая альтернативные возможности системы.
MusicCast
Yamaha CX-A5100 включена новейшая версия многокомнатной беспроводной аудио системы MusicCast для обмена аудио-контентом между разнообразными компонентами: ресиверами, стерео-ресиверами, беспроводными колонками, звуковыми панелями и т. д. В системе MusicCast CX-A5100 может выступать узловым центром.
Управление
Пользовательские возможности управления включают порт RS232, сенсорный ИК вход/выход, HDMI-CEC, два 12-вольтовых триггера. Фнкуционал стандартного пульта ДУ дополнен приложением AV Controller App для совместимых девайсов iOS и Android.
^;3649;3649
